id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
2220847913,若世界属于我,2008 / 美国 / 喜剧 奇幻 同性 / 汤姆·古斯塔夫森 / 坦纳·科恩 温迪·罗比,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1495506385.jpg,2008-03-31(美国),https://movie.douban.com/subject/3095684/,7.1,"喜剧,奇幻,同性",3.5,2020-02-20 05:58:01
2203892311,美利坚女士,2020 / 美国 / 纪录片 / 拉娜·威尔森 / 泰勒·斯威夫特 乔·阿尔文,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2580967404.jpg,2020-01-23(圣丹斯电影节),https://movie.douban.com/subject/34907421/,8.7,纪录片,4.5,2020-02-14 18:54:59
2185780238,诚邀辣妹：网络性与爱,2017 / 美国 / 纪录片 / Jill Bauer Ronna Gradus Peter Logreco Sandra C. Alvarez 拉什达·琼斯 / 艾利卡·露斯特 霍莉·兰德尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2456755882.jpg,2017-04-21(美国),https://movie.douban.com/subject/27029032/,8.1,纪录片,4,2020-02-08 19:29:15
2171728309,马赛克日本,2014 / 日本 / 剧情 / 水田伸生 / 永山绚斗 高桥一生,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2182458258.jpg,2014-05-18(日本),https://movie.douban.com/subject/25858737/,7.1,剧情,3.5,2020-02-03 19:56:59
2010989421,全裸导演 第一季,2019 / 日本 / 剧情 传记 情色 / 武正晴 河合勇人 内田英治 / 山田孝之 满岛真之介,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2567773290.jpg,2019-08-08(日本),https://movie.douban.com/subject/30360724/,7.9,"剧情,传记,情色",4,2020-02-03 09:58:29
2170231536,心理测量者SS3：在恩怨的彼方,2019 / 日本 / 动作 犯罪 动画 / 盐谷直义 / 关智一 诸星堇,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2547896006.jpg,2019-03-08(日本),https://movie.douban.com/subject/30163822/,7.6,"动作,犯罪,动画",4,2020-02-03 04:10:23
1995832556,心理测量者SS2：第一卫士,2019 / 日本 / 动作 犯罪 动画 / 盐谷直义 / 东地宏树 有本钦隆,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2548995606.jpg,2019-02-15(日本),https://movie.douban.com/subject/30163821/,8,"动作,犯罪,动画",4,2020-02-03 04:10:17
2170231255,心理测量者SS1：罪与罚,2019 / 日本 / 动作 犯罪 动画 / 盐谷直义 / 野岛健儿 佐仓绫音,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2546222468.jpg,2019-01-25(日本),https://movie.douban.com/subject/30163820/,7.2,"动作,犯罪,动画",3.5,2020-02-03 04:10:00
2170231145,心理测量者3,2019 / 日本 / 剧情 犯罪 动画 / 盐谷直义 本广克行 / 梶裕贵 中村悠一,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2569880216.jpg,2019-10-17(日本),https://movie.douban.com/subject/30486591/,7.7,"剧情,犯罪,动画",4,2020-02-03 04:09:50
2155925520,但是还有书籍,2019 / 中国大陆 / 纪录片 / 罗颖鸾 杨骊珠 王悦阳 郑苏杭 刘倩瑜 彭欣宇 林宸西 / 朱岳 俞国林,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2577256090.jpg,2019-12-11(中国大陆),https://movie.douban.com/subject/33418361/,9,纪录片,4.5,2020-01-28 19:21:11
